10000	18.1789
20000	23.7227
30000	27.3513
40000	30.1667
50000	32.4742
60000	34.5037
70000	36.1408
80000	37.6579
90000	38.9177
100000	40.2132
110000	41.3345
120000	42.3758
130000	43.4505
140000	44.3839
150000	45.2991
160000	46.1724
170000	46.843
180000	47.7172
190000	48.2878
200000	48.8675
210000	49.6514
220000	50.1142
230000	50.7303
240000	51.4255
250000	51.8216
260000	52.2736
270000	52.7726
280000	53.4259
290000	53.7154
300000	54.0268
310000	54.4236
320000	54.8996
330000	55.2905
340000	55.9355
350000	56.239
360000	56.5468
370000	56.8633
380000	57.1684
390000	57.5007
400000	57.827
410000	58.2756
420000	58.9025
430000	59.1632
440000	59.4052
450000	59.7336
460000	59.9829
470000	60.2564
480000	60.5542
490000	60.8406
500000	60.8689
510000	61.1475
520000	61.2482
530000	61.4137
540000	61.6663
550000	61.9254
560000	62.2005
570000	62.4968
580000	62.8208
590000	63.2037
600000	63.5898
610000	63.8505
620000	64.0118
630000	64.182
640000	64.3454
650000	64.5035
660000	64.6656
670000	64.8306
680000	64.9798
690000	65.1286
700000	65.2871
710000	65.4246
720000	65.5675
730000	65.7129
740000	65.8565
750000	66.0061
760000	66.1967
770000	66.3331
780000	66.5286
790000	66.6995
800000	66.8765
810000	67.0951
820000	67.332
830000	67.5661
840000	67.7777
850000	67.9945
860000	68.2226
870000	68.5026
880000	68.7854
890000	69.0316
900000	69.2162
910000	69.4237
920000	69.6446
930000	69.7834
940000	69.9184
950000	70.0317
960000	70.1488
970000	70.2579
980000	70.3608
990000	70.4702
1000000	70.5627
