10000	19.3865
20000	25.3619
30000	29.345
40000	32.3847
50000	34.8585
60000	36.9469
70000	38.7589
80000	40.3534
90000	41.7799
100000	43.0628
110000	44.2394
120000	45.3269
130000	46.3355
140000	47.2743
150000	48.1523
160000	48.9747
170000	49.7483
180000	50.4788
190000	51.1749
200000	51.8383
210000	52.4746
220000	53.0741
230000	53.6533
240000	54.2074
250000	54.7363
260000	55.2487
270000	55.7423
280000	56.2176
290000	56.674
300000	57.1176
310000	57.5472
320000	57.9639
330000	58.3654
340000	58.7542
350000	59.1341
360000	59.4981
370000	59.8541
380000	60.2005
390000	60.5389
400000	60.8725
410000	61.1961
420000	61.5102
430000	61.8207
440000	62.1218
450000	62.4163
460000	62.704
470000	62.992
480000	63.2742
490000	63.549
500000	63.816
510000	64.0778
520000	64.3302
530000	64.5832
540000	64.8308
550000	65.0758
560000	65.3156
570000	65.5505
580000	65.7783
590000	66.0037
600000	66.2255
610000	66.4421
620000	66.6565
630000	66.8662
640000	67.0726
650000	67.2777
660000	67.4788
670000	67.6747
680000	67.8676
690000	68.0591
700000	68.2453
710000	68.4297
720000	68.6116
730000	68.7926
740000	68.9705
750000	69.1454
760000	69.3174
770000	69.4874
780000	69.6547
790000	69.8198
800000	69.9831
810000	70.1453
820000	70.3063
830000	70.466
840000	70.6222
850000	70.7792
860000	70.9324
870000	71.0845
880000	71.2335
890000	71.3801
900000	71.5262
910000	71.6728
920000	71.8261
930000	71.9881
940000	72.1306
950000	72.2731
960000	72.4092
970000	72.5413
980000	72.6753
990000	72.8052
1000000	72.9338
