10000	17.9061
20000	21.8862
30000	27.7909
40000	29.9091
50000	31.6807
60000	33.2
70000	34.5222
80000	35.7038
90000	36.7635
100000	37.7297
110000	38.6162
120000	39.4397
130000	40.2144
140000	40.9526
150000	41.6536
160000	42.3235
170000	42.9618
180000	43.5758
190000	44.1692
200000	44.7456
210000	45.3048
220000	45.8472
230000	46.3754
240000	46.8921
250000	47.3948
260000	47.8867
270000	48.366
280000	48.8347
290000	49.2928
300000	49.7428
310000	50.1834
320000	50.6147
330000	51.0348
340000	51.4492
350000	51.8561
360000	52.2568
370000	52.6502
380000	53.0371
390000	53.4161
400000	53.7929
410000	54.1621
420000	54.5251
430000	54.9002
440000	55.2571
450000	55.6132
460000	56.0016
470000	56.3562
480000	56.712
490000	57.0707
500000	57.3887
510000	57.6921
520000	57.9859
530000	58.2793
540000	58.5676
550000	58.8513
560000	59.1295
570000	59.3998
580000	59.6668
590000	59.9289
600000	60.1871
610000	60.4395
620000	60.6905
630000	60.9385
640000	61.1802
650000	61.4212
660000	61.6578
670000	61.8938
680000	62.1244
690000	62.3542
700000	62.581
710000	62.8055
720000	63.03
730000	63.252
740000	63.473
750000	63.6939
760000	63.9179
770000	64.1464
780000	64.3831
790000	64.62
800000	64.8459
810000	65.0653
820000	65.2675
830000	65.4647
840000	65.6566
850000	65.847
860000	66.0334
870000	66.2138
880000	66.3918
890000	66.5692
900000	66.743
910000	66.9165
920000	67.0862
930000	67.2553
940000	67.4211
950000	67.5874
960000	67.7518
970000	67.9154
980000	68.0774
990000	68.2387
1000000	68.4004
