10000	16.66
20000	21.7872
30000	25.2657
40000	27.9383
50000	30.1354
60000	32.0011
70000	33.5435
80000	34.9771
90000	36.2789
100000	37.4795
110000	38.5692
120000	39.5529
130000	40.524
140000	41.4384
150000	42.253
160000	43.0583
170000	43.8226
180000	44.5215
190000	45.2136
200000	45.8688
210000	46.491
220000	47.1066
230000	47.6719
240000	48.2356
250000	48.7639
260000	49.2943
270000	49.7958
280000	50.2998
290000	50.792
300000	51.3069
310000	51.7563
320000	52.1905
330000	52.6152
340000	53.0217
350000	53.4184
360000	53.8045
370000	54.1811
380000	54.5493
390000	54.9104
400000	55.2668
410000	55.6114
420000	55.9496
430000	56.2815
440000	56.6071
450000	56.9272
460000	57.2435
470000	57.5616
480000	57.8745
490000	58.1847
500000	58.4841
510000	58.7745
520000	59.0591
530000	59.344
540000	59.6317
550000	59.9146
560000	60.1957
570000	60.4785
580000	60.7473
590000	61.0271
600000	61.2874
610000	61.544
620000	61.7917
630000	62.0385
640000	62.2826
650000	62.5239
660000	62.7612
670000	62.9949
680000	63.2249
690000	63.4637
700000	63.7187
710000	63.9497
720000	64.1777
730000	64.4024
740000	64.6198
750000	64.8311
760000	65.0371
770000	65.2443
780000	65.4491
790000	65.6471
800000	65.8475
810000	66.0373
820000	66.2244
830000	66.4094
840000	66.5909
850000	66.7711
860000	66.9466
870000	67.1193
880000	67.288
890000	67.4557
900000	67.6232
910000	67.7924
920000	67.9575
930000	68.1234
940000	68.2871
950000	68.4501
960000	68.607
970000	68.7612
980000	68.9156
990000	69.0689
1000000	69.2161
